OBJECTID_1,TotalPop,PctMen,PctWomen,MedAge,MedAgeMen,MedAgeWomen,PctWhite,PctBlack,PctNative,PctAsian,PctPacIsl,PctOther,PctTwoPlus,PctForeignBorn,PctLatino,MedHHincome,PctPoverty,PctEmployed,PctHS,PctAss,PctBac,PctMas,PctProf,PctDoc,Count_,Sum_Krasner,Sum_Khan,Sum_Untermeyer,Sum_El_Shabazz,Sum_Negrin,Sum_Deni,Sum_O_Neill,Sum_Write_In,Sum_Total,Pct_Krasner,Pct_Khan,Pct_Untermeyer,Pct_El_Shabazz,Pct_Negrin,Pct_Deni,Pct_ONeill,Pct_Write_In
144,4836,0.453700000000000,0.546300000000000,41.299999999999997,38.200000000000003,41.700000000000003,0.068031431000000,0.925144748000000,0,0,0,0.000000000000000,0,0.068700000000000,0.065600000000000,29573,0.311000000000000,0.351500000000000,0.315600000000000,0.060200000000000,0.100000000000000,0.019600000000000,0.009300000000000,0.000000000000000,9,384,160,63,233,70,5,7,0,922,41.648590021691973,17.353579175704990,6.832971800433839,25.271149674620393,7.592190889370933,0.542299349240781,0.759219088937093,0.000000000000000
145,6246,0.499000000000000,0.501000000000000,39.899999999999999,37.700000000000003,45.299999999999997,0.860230548000000,0.052833814000000,0,0,0,0.010246558000000,0,0.089700000000000,0.110000000000000,50507,0.100000000000000,0.469700000000000,0.359300000000000,0.058200000000000,0.141400000000000,0.062500000000000,0.014800000000000,0.001600000000000,7,45,49,36,7,129,17,133,0,416,10.817307692307693,11.778846153846153,8.653846153846153,1.682692307692308,31.009615384615387,4.086538461538462,31.971153846153843,0.000000000000000
146,2527,0.495100000000000,0.504900000000000,29.000000000000000,26.800000000000001,31.699999999999999,0.245350218000000,0.301147606000000,0,0,0,0.340324495000000,0,0.214900000000000,0.671500000000000,25152,0.397000000000000,0.351400000000000,0.273000000000000,0.028500000000000,0.054500000000000,0.055800000000000,0.018800000000000,0.000000000000000,2,33,6,2,11,10,1,1,0,64,51.562500000000000,9.375000000000000,3.125000000000000,17.187500000000000,15.625000000000000,1.562500000000000,1.562500000000000,0.000000000000000
147,2921,0.461800000000000,0.538200000000000,28.199999999999999,25.500000000000000,31.699999999999999,0.210201986000000,0.429989730000000,0,0,0,0.130092434000000,0,0.247200000000000,0.384500000000000,32695,0.373500000000000,0.272200000000000,0.240900000000000,0.049500000000000,0.068200000000000,0.015100000000000,0.000000000000000,0.000000000000000,1,20,26,4,19,19,16,3,0,107,18.691588785046729,24.299065420560748,3.738317757009345,17.757009345794390,17.757009345794390,14.953271028037381,2.803738317757009,0.000000000000000
148,7984,0.453400000000000,0.546600000000000,25.199999999999999,22.500000000000000,27.000000000000000,0.117359719000000,0.647545090000000,0,0,0,0.156437876000000,0,0.159100000000000,0.311600000000000,31616,0.248400000000000,0.299100000000000,0.366700000000000,0.083700000000000,0.121600000000000,0.013700000000000,0.000000000000000,0.000000000000000,6,172,51,32,51,37,4,2,0,349,49.283667621776509,14.613180515759314,9.169054441260744,14.613180515759314,10.601719197707736,1.146131805157593,0.573065902578797,0.000000000000000
149,2882,0.481300000000000,0.518700000000000,33.399999999999999,27.899999999999999,36.799999999999997,0.342470507000000,0.487161693000000,0,0,0,0.121443442000000,0,0.089200000000000,0.339700000000000,18268,0.517100000000000,0.281700000000000,0.338500000000000,0.035000000000000,0.028900000000000,0.007200000000000,0.000000000000000,0.000000000000000,3,27,17,8,7,18,1,55,0,133,20.300751879699249,12.781954887218044,6.015037593984962,5.263157894736842,13.533834586466165,0.751879699248120,41.353383458646611,0.000000000000000
150,2937,0.508300000000000,0.491700000000000,29.600000000000001,28.000000000000000,32.299999999999997,0.303711270000000,0.360912496000000,0,0,0,0.252298264000000,0,0.061300000000000,0.430700000000000,25852,0.517500000000000,0.288700000000000,0.409000000000000,0.023000000000000,0.055900000000000,0.032800000000000,0.000000000000000,0.000000000000000,3,17,12,12,9,10,0,18,0,78,21.794871794871796,15.384615384615385,15.384615384615385,11.538461538461538,12.820512820512819,0.000000000000000,23.076923076923077,0.000000000000000
151,7208,0.529600000000000,0.470400000000000,29.600000000000001,29.500000000000000,30.100000000000001,0.200471698000000,0.443396226000000,0,0,0,0.173002220000000,0,0.324800000000000,0.387600000000000,36500,0.362500000000000,0.426100000000000,0.303400000000000,0.037000000000000,0.059300000000000,0.036700000000000,0.003700000000000,0.000000000000000,4,123,56,19,36,34,2,3,0,273,45.054945054945058,20.512820512820511,6.959706959706960,13.186813186813188,12.454212454212454,0.732600732600733,1.098901098901099,0.000000000000000
152,5492,0.496500000000000,0.503500000000000,39.600000000000001,35.200000000000003,43.100000000000001,0.932447196000000,0.004552076000000,0,0,0,0.014930808000000,0,0.049700000000000,0.055900000000000,66557,0.061400000000000,0.466000000000000,0.369700000000000,0.088100000000000,0.105800000000000,0.048600000000000,0.008300000000000,0.000000000000000,5,37,34,29,4,110,17,86,0,317,11.671924290220820,10.725552050473187,9.148264984227129,1.261829652996845,34.700315457413247,5.362776025236594,27.129337539432175,0.000000000000000
153,2430,0.446900000000000,0.553100000000000,32.799999999999997,30.199999999999999,36.500000000000000,0.155967078000000,0.765843621000000,0,0,0,0.005349794000000,0,0.112800000000000,0.025900000000000,40897,0.220400000000000,0.451000000000000,0.231900000000000,0.092700000000000,0.122300000000000,0.067900000000000,0.011400000000000,0.010100000000000,2,122,50,28,71,34,9,7,0,321,38.006230529595015,15.576323987538940,8.722741433021806,22.118380062305295,10.591900311526480,2.803738317757009,2.180685358255452,0.000000000000000
154,2607,0.470300000000000,0.529700000000000,31.699999999999999,30.399999999999999,36.000000000000000,0.046413502000000,0.937859609000000,0,0,0,0.011891063000000,0,0.153800000000000,0.001900000000000,26392,0.342900000000000,0.319100000000000,0.342400000000000,0.102500000000000,0.053300000000000,0.013600000000000,0.000000000000000,0.000000000000000,3,65,32,43,26,12,0,4,0,182,35.714285714285715,17.582417582417584,23.626373626373624,14.285714285714285,6.593406593406594,0.000000000000000,2.197802197802198,0.000000000000000
155,4386,0.563200000000000,0.436800000000000,32.700000000000003,31.699999999999999,33.100000000000001,0.478796170000000,0.051755586000000,0,0,0,0.075467396000000,0,0.447600000000000,0.291400000000000,40148,0.237300000000000,0.502100000000000,0.268300000000000,0.018400000000000,0.185400000000000,0.038900000000000,0.010900000000000,0.002400000000000,6,374,82,32,12,40,5,39,0,584,64.041095890410958,14.041095890410960,5.479452054794520,2.054794520547945,6.849315068493151,0.856164383561644,6.678082191780822,0.000000000000000
156,3157,0.445400000000000,0.554600000000000,41.299999999999997,39.399999999999999,46.299999999999997,0.328476402000000,0.363636364000000,0,0,0,0.011719987000000,0,0.323100000000000,0.027900000000000,16605,0.493500000000000,0.310100000000000,0.253100000000000,0.057200000000000,0.187700000000000,0.075200000000000,0.056500000000000,0.042400000000000,3,102,47,27,28,45,3,1,0,253,40.316205533596836,18.577075098814230,10.671936758893279,11.067193675889328,17.786561264822133,1.185770750988142,0.395256916996047,0.000000000000000
157,3597,0.454800000000000,0.545200000000000,36.600000000000001,36.899999999999999,35.399999999999999,0.720322491000000,0.194606617000000,0,0,0,0.011120378000000,0,0.099200000000000,0.157400000000000,50739,0.139600000000000,0.440100000000000,0.396000000000000,0.079300000000000,0.126000000000000,0.026300000000000,0.005400000000000,0.000000000000000,3,20,23,32,7,37,3,21,0,143,13.986013986013987,16.083916083916083,22.377622377622377,4.895104895104895,25.874125874125873,2.097902097902098,14.685314685314685,0.000000000000000
158,4899,0.429300000000000,0.570700000000000,36.899999999999999,36.500000000000000,37.399999999999999,0.406817718000000,0.488467034000000,0,0,0,0.054092672000000,0,0.047200000000000,0.207600000000000,34157,0.322100000000000,0.343500000000000,0.422900000000000,0.030900000000000,0.084800000000000,0.016500000000000,0.022600000000000,0.003100000000000,5,61,76,38,34,48,3,34,0,294,20.748299319727892,25.850340136054424,12.925170068027212,11.564625850340136,16.326530612244898,1.020408163265306,11.564625850340136,0.000000000000000
159,3957,0.390200000000000,0.609800000000000,29.000000000000000,24.500000000000000,30.399999999999999,0.363406621000000,0.519585545000000,0,0,0,0.084660096000000,0,0.069500000000000,0.288100000000000,18261,0.428500000000000,0.284300000000000,0.352600000000000,0.033400000000000,0.072300000000000,0.034800000000000,0.000000000000000,0.000000000000000,6,81,51,23,37,49,6,41,0,288,28.125000000000000,17.708333333333336,7.986111111111111,12.847222222222221,17.013888888888889,2.083333333333333,14.236111111111111,0.000000000000000
160,6800,0.426300000000000,0.573700000000000,32.600000000000001,32.299999999999997,35.299999999999997,0.308235294000000,0.491470588000000,0,0,0,0.089705882000000,0,0.171600000000000,0.322100000000000,32282,0.302300000000000,0.385400000000000,0.331500000000000,0.053100000000000,0.088100000000000,0.030000000000000,0.000000000000000,0.002000000000000,6,80,65,18,39,41,7,117,0,367,21.798365122615802,17.711171662125341,4.904632152588556,10.626702997275205,11.171662125340600,1.907356948228883,31.880108991825612,0.000000000000000
161,4907,0.484400000000000,0.515600000000000,33.500000000000000,30.500000000000000,38.399999999999999,0.450173222000000,0.327491339000000,0,0,0,0.145710210000000,0,0.130600000000000,0.313000000000000,29341,0.274400000000000,0.380500000000000,0.393300000000000,0.029800000000000,0.079200000000000,0.018700000000000,0.005700000000000,0.000000000000000,4,27,28,11,15,32,4,11,0,128,21.093750000000000,21.875000000000000,8.593750000000000,11.718750000000000,25.000000000000000,3.125000000000000,8.593750000000000,0.000000000000000
162,8519,0.504600000000000,0.495400000000000,35.200000000000003,33.000000000000000,38.100000000000001,0.447118206000000,0.273154126000000,0,0,0,0.182181007000000,0,0.157900000000000,0.271200000000000,43226,0.154800000000000,0.403600000000000,0.398400000000000,0.045900000000000,0.112000000000000,0.040400000000000,0.000000000000000,0.001100000000000,6,112,76,40,45,108,3,37,0,421,26.603325415676959,18.052256532066508,9.501187648456057,10.688836104513063,25.653206650831358,0.712589073634204,8.788598574821853,0.000000000000000
163,3370,0.468500000000000,0.531500000000000,37.899999999999999,36.899999999999999,38.299999999999997,0.797922849000000,0.028189911000000,0,0,0,0.002670623000000,0,0.160200000000000,0.028500000000000,59868,0.073300000000000,0.534100000000000,0.442400000000000,0.050000000000000,0.116800000000000,0.038300000000000,0.027300000000000,0.014100000000000,3,32,38,20,2,46,3,32,0,173,18.497109826589593,21.965317919075144,11.560693641618498,1.156069364161850,26.589595375722542,1.734104046242774,18.497109826589593,0.000000000000000
164,759,0.669300000000000,0.330700000000000,55.100000000000001,50.600000000000001,65.599999999999994,0.661396574000000,0.242424242000000,0,0,0,0.018445323000000,0,0.077700000000000,0.079100000000000,64063,0.495000000000000,0.218700000000000,0.228300000000000,0.020600000000000,0.079800000000000,0.050900000000000,0.028900000000000,0.027500000000000,2,13,30,27,1,58,3,26,0,158,8.227848101265822,18.987341772151900,17.088607594936708,0.632911392405063,36.708860759493675,1.898734177215190,16.455696202531644,0.000000000000000
165,6212,0.490800000000000,0.509200000000000,40.399999999999999,40.700000000000003,40.000000000000000,0.919510625000000,0.026078558000000,0,0,0,0.000000000000000,0,0.058900000000000,0.012600000000000,58949,0.054100000000000,0.470100000000000,0.449000000000000,0.094800000000000,0.163700000000000,0.033200000000000,0.003100000000000,0.000000000000000,8,25,49,104,4,129,3,81,0,395,6.329113924050633,12.405063291139239,26.329113924050635,1.012658227848101,32.658227848101269,0.759493670886076,20.506329113924053,0.000000000000000
166,4570,0.484700000000000,0.515300000000000,37.399999999999999,34.100000000000001,41.399999999999999,0.555142232000000,0.183150985000000,0,0,0,0.041575492000000,0,0.236300000000000,0.184900000000000,47404,0.109600000000000,0.458200000000000,0.292400000000000,0.142200000000000,0.085300000000000,0.053200000000000,0.008600000000000,0.002400000000000,6,74,103,59,23,78,13,40,0,390,18.974358974358974,26.410256410256412,15.128205128205128,5.897435897435897,20.000000000000000,3.333333333333334,10.256410256410255,0.000000000000000
167,8413,0.480200000000000,0.519800000000000,32.000000000000000,28.399999999999999,33.799999999999997,0.429573279000000,0.253773921000000,0,0,0,0.117912754000000,0,0.355900000000000,0.168100000000000,49440,0.185800000000000,0.412600000000000,0.262200000000000,0.059100000000000,0.115200000000000,0.057400000000000,0.004400000000000,0.002900000000000,5,53,63,48,17,73,3,26,0,283,18.727915194346288,22.261484098939928,16.961130742049470,6.007067137809187,25.795053003533567,1.060070671378092,9.187279151943463,0.000000000000000
168,4158,0.513000000000000,0.487000000000000,28.600000000000001,28.000000000000000,29.100000000000001,0.538480038000000,0.389129389000000,0,0,0,0.014911015000000,0,0.248000000000000,0.064500000000000,42637,0.215300000000000,0.410100000000000,0.370800000000000,0.032500000000000,0.155400000000000,0.031000000000000,0.011500000000000,0.000000000000000,3,48,39,22,17,40,7,13,0,186,25.806451612903224,20.967741935483872,11.827956989247312,9.139784946236560,21.505376344086020,3.763440860215054,6.989247311827956,0.000000000000000
169,4507,0.499700000000000,0.500300000000000,28.899999999999999,25.399999999999999,35.600000000000001,0.270911915000000,0.354115820000000,0,0,0,0.124029288000000,0,0.333300000000000,0.308900000000000,36719,0.283800000000000,0.417100000000000,0.251500000000000,0.062200000000000,0.090200000000000,0.054400000000000,0.000000000000000,0.002300000000000,6,62,45,42,32,63,6,14,0,264,23.484848484848484,17.045454545454543,15.909090909090908,12.121212121212121,23.863636363636363,2.272727272727273,5.303030303030303,0.000000000000000
170,4172,0.475600000000000,0.524400000000000,29.300000000000001,29.199999999999999,29.500000000000000,0.544582934000000,0.265100671000000,0,0,0,0.123202301000000,0,0.049100000000000,0.252200000000000,33214,0.258100000000000,0.344700000000000,0.436300000000000,0.052900000000000,0.053300000000000,0.028800000000000,0.010200000000000,0.008900000000000,4,26,34,23,11,17,3,12,0,126,20.634920634920633,26.984126984126984,18.253968253968253,8.730158730158729,13.492063492063492,2.380952380952381,9.523809523809524,0.000000000000000
171,4131,0.497200000000000,0.502800000000000,31.800000000000001,29.600000000000001,32.500000000000000,0.357298475000000,0.445412733000000,0,0,0,0.093681917000000,0,0.187600000000000,0.249600000000000,37361,0.174800000000000,0.382000000000000,0.341400000000000,0.086100000000000,0.099200000000000,0.027000000000000,0.007900000000000,0.002800000000000,3,40,24,16,17,29,2,47,0,175,22.857142857142858,13.714285714285715,9.142857142857142,9.714285714285714,16.571428571428569,1.142857142857143,26.857142857142858,0.000000000000000
172,6652,0.488600000000000,0.511400000000000,35.100000000000001,35.500000000000000,34.600000000000001,0.753156945000000,0.131389056000000,0,0,0,0.058177992000000,0,0.078600000000000,0.168200000000000,42336,0.109300000000000,0.471400000000000,0.392600000000000,0.050800000000000,0.156000000000000,0.016900000000000,0.000000000000000,0.003400000000000,7,79,53,103,16,74,9,52,0,386,20.466321243523318,13.730569948186528,26.683937823834196,4.145077720207254,19.170984455958546,2.331606217616580,13.471502590673575,0.000000000000000
173,6314,0.401800000000000,0.598200000000000,32.500000000000000,32.100000000000001,32.600000000000001,0.488755147000000,0.272885651000000,0,0,0,0.068419385000000,0,0.131300000000000,0.219700000000000,45766,0.132900000000000,0.474000000000000,0.405100000000000,0.066300000000000,0.094500000000000,0.034700000000000,0.000000000000000,0.000000000000000,7,49,38,28,26,50,8,38,0,237,20.675105485232066,16.033755274261605,11.814345991561181,10.970464135021098,21.097046413502110,3.375527426160337,16.033755274261605,0.000000000000000
